,Unnamed: 0,file_name,ground_truth,word_lenth,transcribe_sentence,cer
113,113,adfbf69a30c863c16858004dfbaf1fa4.wav,초록빛이 가득한 풀숲이나 산에서는 맑은 공기로 인해 상쾌함을 느끼고 유쾌함과 통쾌함을 느낄 수 있어요.,57, 초록 빛이 가득한 풀슬피나 산에서는 맑은 공기로 인해 상쾌함을 느끼고 유케함과 통케함을 느낄 수 있어요.,0.09302325581395349
114,114,7320d6312112fa6c2600fa5ab5ded3ab.wav,웹젠이 경영을 지원하고 웹젠 레드코어는 개발에만 집중한다.,32, 웹젠이 경영을 지원하고 웹젠 레드코어는 개발에만 집중한다.,0.0
115,115,785b7302b75df90d216408c4a6cff706.wav,이 떡볶이 국물이 다른 떡볶이에 비해 묽어서 예전 어렸을 때 학교 앞 분식집 떡볶이가 생각나게 하는 비주얼이었습니다.,65, 이 떡볶이 국물이 다른 떡볶이에 비해 물고서 예전 어렸을 때 학교와 분식집 떡볶이가 생각나게 하는 비주얼이었습니다.,0.0625
116,116,ad2010d62caa52c8bce34bee66c7bce7.wav,이 죄 많은 곳을 구하는 것은 신을 어깨에 둔 토마스의 몫입니다.,36, 이 죄 많은 곳을 구하는 것은 신을 얻게 해둔 토마스의 목십니다.,0.2
117,117,3c6219c762634938cb6312f876623eb8.wav,감사관들이 재무 보고서를 훑어보길 원하는데 지금 자료 볼 수 있어요?,38, 감사관들이 재무보거서를 훈터보길 원하는데 지금 자료 볼 수 있어요.,0.10714285714285714
118,118,9fc092a2d6cf528fadfbb5baccf1eff7.wav,저희 상품은 대부분 어른에게 맞춰서 짠 상품이라 맞는 투어 상품을 찾기 힘들 거에요.,47, 저희 상품은 대부분 어른에게 맞춰서 짠 상품이라 맞는 투어 상품을 찾기 힘들 거예요.,0.029411764705882353
119,119,70274ed2af74aa31b2340f827d0ffa91.wav,새벽녘 동틀 무렵이 가장 어둡다는 말이 있다.,25, 새벽력 동틀무려 위 가장 어둡다는 말이 있다.,0.16666666666666666
120,120,92248b2eb97c5e58c2964cc113d52beb.wav,좋은 거만 보고 좋은 말만 듣고 좋은 것만 먹고 이 좋은 것들을 같이 나누자.,43, 좋은 것만 보고 좋은 말 만들고 좋은 것만 먹고 이 좋은 것들을 같이 나눠자.,0.10344827586206896
121,121,2b5166e7d894be7bc9dea88cf273188b.wav,집을 치우는 데 제 몫은 다 했습니다.,21, 집을 치우는데 제 목숭 다 했습니다.,0.14285714285714285
122,122,e3f240e532589ce6f67c3f5d45216ac9.wav,마지막에 감자튀김 위에 소스를 얹고 치즈를 얹으면 된다.,31, 마지막에 감자튀김 위에 소스를 얹고 치즈를 얹으면 된다,0.0
123,123,85d7eda963a5f520635d9dc4cd80ea6e.wav,이것은 실제 삶에서 어떤 것에 대해서 조금도 닮은 점을 가지지 않아요.,39, 이것은 실제 삶에서 어떤 것에 대해서 조금 더 닮은 점을 가지지 않아요.,0.03571428571428571
124,124,0b0d2fa93795fd83793b5fd585edbdb9.wav,저는 행안부의 업무 영역이 넓어지면 넓어질수록 좋다고 봅니다.,34, 저는 행안부의 업무 영역이 넓어지면 넓어질수록 좋다고 봅니다.,0.0
125,125,46715b4919640408fe5777a229b77cde.wav,이 밖에도 침을 핥게 하거나 성추행과 성적 폭행을 일삼았어요.,34, 이받게도 침을 할게 하거나 성추행과 성적 폰캡을 리지 삼았어요.,0.2692307692307692
126,126,dfaa640bdb757f50d8276e70e526978b.wav,난 널 싫어하거나 그런걸 싫어하는 게 아니야.,25, 난 널 싫어하거나 그런 걸 싫어하는 게 아니야,0.0
127,127,caca09aa48476a617f1956f36b3b4a69.wav,제주도 구좌읍에 있는 해녀의 부엌을 예약하려고 하는데요.,31, 제주도 구자흐배 있는 해녀의 부어클 예약하려고 하는데요.,0.20833333333333334
128,128,de386f5b49c393a6f34ff825554e8a51.wav,그래! 응원 많이 해줘! 내가 꼭 메달을 받고 돌아올게.,31, 그래 응원 많이 해줘 내가 꼭 매달을 받고 돌아올게,0.05
129,129,8faa4322db47fb5c248dc323573742e9.wav,나는 당신이 얘기했던 얘기들은 다 믿었으니까요.,26, 나는 당신이 얘기했던 얘기들은 다 믿었으니까요.,0.0
130,130,6f7e9de9887996784241d4bf501aea35.wav,당신 웹에서 스웨터를 주문했는데 불만 사항이 있어 글을 씁니다.,35, 당신 외베에서 소회터를 주문했는데 불만 사항이 있어 그를 씁니다.,0.2222222222222222
131,131,11b12010945f14282577930d04b06dc0.wav,이런 상황이 벌어지는 데는 정부의 무원칙도 한몫했다.,29, 이런 상황이 벌어지는 데는 정부의 모원직도 한목겠다.,0.18181818181818182
132,132,e96555bd9389f8ba7b508c511e7350a5.wav,혼자서 읽는 것보다 함께 책을 읽고 나누는 맛이 좋았다.,31, 혼자서 익는 것보다 함께 책을 읽고 나는 음악이 좋았다.,0.18181818181818182
133,133,eb01f7a7559df18270a85307acf34802.wav,당신 숟가락을 핥지 마세요.,15, 당신 숟가락을 할지 마세요,0.09090909090909091
134,134,86b71e4e86e48e519536bc19e37d8026.wav,부엌에서는 가스 냄새가 나요.,16, 부어켓은 가슴 냄새가 나요,0.4166666666666667
135,135,0cd93bea1389ebcc8022561133dc03aa.wav,인쇄기가 망가졌는지 인쇄물의 글자가 흐릿하게 출력돼요.,30, 민세기가 망가졌는지 민세물의 글자가 흐릿하게 출력되어,0.25
136,136,66648c4b233b9c8b10b1a23bf0147ee0.wav,사랑스럽고 엉뚱한 펭귄들은 마다가스카르가 극장에서 인기를 얻은데 한 몫 했죠.,43, 사랑스럽고 엉뚱한 팬귄들은 마다가스카르가 극장에서 인기를 넣었는데 빗lon으로,0.2777777777777778
137,137,216b32bea9aed7f32caa33f33e005a11.wav,관람자는 설치된 의자에 앉아 코끼리를 배경으로 코에 걸터앉아 포즈를 취하는 장면을 연출 할 수 있습니다.,58, 관람자는 설치된 의자의 앉아 코끼리를 배경으로 코에 걸터 혼자 포즈를 취하는 장면을 연출할 수 있습니다.,0.06976744186046512
138,138,378ccad8ee32ac60974fca0e03aeddc2.wav,그는 스티브 잡스의 삶에 관한 영화를 보고 그의 삶과 그의 업적에 존경심이 생겼다고 해요.,50, 그는 스티브 잡스에 삶의 관한 영화를 보고 그의 삶과 그의 업적의 존경심이 생겼다고 해요.,0.08333333333333333
139,139,1fe0151f4ce1a60697b7b1dc7534dc3b.wav,문양이 없는 긴 형태로 입구가 넓고 곧게 서 있으며 몸체는 어깨 부분이 약간 넓은 유선형이다.,52, 문양이 없는 긴 형태로 입구가 넓고 굿게 서 있으며 몸체는 어깨 부분이 약간 넓은 유선형이다.,0.02702702702702703
140,140,3161a5333bfcfbe8a503ad7ceb008820.wav,나는 지금 당신의 입술을 핥고 싶어요.,21, 나는 지금 당신의 입술을 할 곳이 보여,0.3333333333333333
141,141,38dbfcf724d8629879c01bd731c7842e.wav,그는 몇 년 전에 트위터에 쓴 글들이 퍼지면서 직업을 잃고 명예도 잃었습니다.,43, 그는 몇 년 전에 트위터에 쓴 글들이 퍼지면서 직업을 잃고 명의도 잃었습니다.,0.03225806451612903
142,142,5d03314a8bde10a57d8dc2ff5dc01991.wav,주소에서 찾으시면 안 되고 쇄도로 명으로 찾으셔야 해요찾으셔야 돼요.,38, 주소에서 찾으시면 안 되고 섀도로 명으로 찾으셔야 해요. 3,0.2413793103448276
143,143,ba71d28180a6e04656574825fa60e9d5.wav,집마다 부엌에 꽃무늬 밥통이 놓이던 시절이 있었다.,28, 진마다 부어캐 꽃무늬 밥통이 놓이던 시절이 있었다,0.14285714285714285
144,144,62a8c15d92bd87c92696d240a7fc85a2.wav,제가 시킨 스테이크랑 같이 곁들일 메뉴가 있으면 좋을 것 같아요.,36, 제가 시킨 스테이크랑 같이 결뜨리일 메뉴가 있으면 좋을 것 같아요.,0.1111111111111111
145,145,11f4dc989241dd252213990c666a196e.wav,물론이지! 어렵기도 하지만 꼭 해낼 거야!,23, 물론이지 어렵기도 하지만 꼭 해낼거야,0.0
146,146,be5a6f8f289c331d8b4e16d7415f8cec.wav,내 얘기를 하는 것보다 남의 얘기를 잘 듣는 게 중요한다고 생각해서다.,39, 애 얘기를 하는 것보다 남의 얘기를 잘 듣는 게 중요하다고 생각해서다.,0.07142857142857142
147,147,3a05c67a197d77d0d9bd6109150aca72.wav,펌웨어 확인이 되지 않아 펌웨어를 새로 업로드 후 테스트했고 정상적으로 동작하는 것을 확인했어요.,54, 범해어 확인이 되지 않아 범해어을 새로 업로드 후 테스트했고 정상적으로 동작하는 것을 확인했어요,0.12195121951219512
148,148,f1c4e4589508a9f9693fd995d2bd0b41.wav,떡볶이를 드신 후에는 남은 떡볶이 소스에 밥을 볶아 드시면 아주 맛있습니다.,42, 떡볶이를 드신 후에는 남은 떡볶이 소스에 밥을 볶아 드시면 아주 맛있습니다.,0.0
149,149,994c4e682330f32a0be2a9cb38a25f2e.wav,재미있는 진행이 가능한 데는 그의 다재다능함이 큰 몫을 한다.,34, 재미있는 진행이 가능한 데는 그의 다재단함이 큰 목술한다.,0.16
150,150,70a9942e24d1d2d0537b5a63fb5afbfd.wav,그는 알파벳을 읽을 수 있고 영어로 숫자를 셀 수 있으며 영어책도 읽을 수 있습니다.,47, 그는 알파벳을 읽을 수 있고 영어로 숫자를 살 수 있으며 영어책도 읽을 수 있습니다.,0.030303030303030304
151,151,171fc726ad9bdc92a59e92392cf68875.wav,너는 너의 손가락으로 내 입술을 가로질러 훑지.,26, 너는 너의 손가락으로 내 입술을 가로질러 울지,0.05263157894736842
152,152,dc2f247b4c8566e90d8f999a07f6af2a.wav,오페라와 발레에 대해서는 전혀 관심이 없고 본적도 없어서 저는 할 말이 없습니다.,45, 오페라와 발레에 관해서는 전혀 관심이 없고 본 적도 없어서 저는 할 말이 없습니다.,0.030303030303030304
153,153,e9a698e96ece36d04ef59efe79d5c4a1.wav,침대방에 화장실과 부엌이 딸려 있어요.,21, 침대 방의 화장실과 부옥이 달려있어요,0.1875
154,154,9c97d62059211249c605084ab9dbcada.wav,귀여운 그림들을 쓱싹쓱싹 칠하고 아기자기하게 꾸며보는 영상입니다.,36, 비형 그림들을 숙쌍쌍쌍 치라고 아기자기하게 꾸며 보는 영상입니다.,0.3103448275862069
155,155,0e38b2ed924a6c38e0c9b75729b737b2.wav,그 정도는 해줘야 하는 몫을 받을 자격이 있다는 일종의 불문율이었어요.,39, 그 정도는 해져야 하는 목술받을 자격이 있다는 일종의 불문율이었어요.,0.10344827586206896
156,156,b3e5fb2d49ca187416ac8cfeaeeb5767.wav,눕기는커녕 앉을 자리조차 없어 돌아가면서 앉아있었다고 해요.,33," 느끼는 건형, 앉을 자리조차 없어 돌아가면서 앉아 있었다고 해요.",0.15384615384615385
157,157,31696f7153a45f07366fa5e83302125c.wav,정죄가 아닌 용서의 삶이 주님의 제자된 삶의 모습입니다.,31, 정죄가 아닌 용서의 삶이 주님의 제자된 삶의 모습입니다.,0.0
158,158,cd7c38cdeb34b3b4838f0902871b0f35.wav,그리고 넓은 종 모양의 넓은 피팅이 나가는 속도를 줄여줍니다.,34, 그리고 넓은 종 모양의 넓은 피팅이 나가는 속도를 줄여줍니다.,0.0
159,159,ff9e035d0d835b57edb32c0e8a73e896.wav,나는 그 일본 정종처럼 투명한 칵테일을 조금 핥고는 쇼코에게 잔을 돌려줬습니다.,44, 나는 그 일본 정종처럼 투명한 칵테일을 조금 할 곳은 교코에게 잔을 돌려줬습니다.,0.12121212121212122
160,160,28a0feb28c9119e5aba1d7dd7d3504a0.wav,니가 싫어하는 사람이라면 나도 싫습니다.,22, 네가 싫어하는 사람이라면 나도 싫습니다.,0.058823529411764705
161,161,ac15a9f1f2e80610a8b37dcf19d2d915.wav,이 꽃은 꽃대와 꽃만 있고 잎이 없다.,21, 이 코친 꽃대와 꽃만 있고 이 피 없다.,0.2857142857142857
162,162,9c1b6ecad0707fbbd390be8a05a45f91.wav,나는 그 케잌이 그와 잘 어울린다고 생각했어요.,26, 나는 그 케이크가 잘 어울린다고 생각했어요.,0.15789473684210525
163,163,c81bccae3cd5db96a9f2144f81ee1195.wav,아빠! 어버이날 감사드립니다! 제가 회사로 꽃 보냈는데 받았어요?,36," 아빠, 어버이날 감사드립니다. 제가 회사로 꽃 보냈는데 받았어요.",0.0
164,164,9e07a2eb7dd942fa4b45025245515d65.wav,아직 얘기는 안 했지만 오늘 만나면 얘기할 생각이야.,29, 아직 얘기는 안 했지만 오늘 만나면 얘기할 생각이야,0.0
165,165,36104e51fdf78d360f396aad56ec4405.wav,스크립트에 따라 디자인된 쉐입이 갑자기 생겨 기존 쉐입 위로 떨어집니다.,40, 스크립트에 따라 디자인된 쉐입이 갑자기 생겨 기존 쉐입 위로 떨어집니다.,0.0
166,166,33dd80b0cf623ae7d296fc0c65a292dc.wav,우리는 삶 가운데 책임져야 할 몫이 있습니다.,25, 우리는 3가운데 책임져야 할 몫이 있습니다.,0.05555555555555555
167,167,d0f835e6328e0d25ca9308baac11da8f.wav,생명은 흙에서 시작돼서 흙으로 끝나.,20, 생명은 흙에서 시작되서 흙으로 끝나,0.06666666666666667
168,168,623209aab4a9e4b4172145e1f125b343.wav,한바퀴 출품작들을 훑고나면 친숙함과 이질감이 같이 느껴진다.,33, 한 바퀴 출폼작들을 훌꼬나면 신숙함과 이질감이 같이 느껴진다.,0.15384615384615385
169,169,e47b1888c47c012c40582b01972ef48e.wav,저의 취미 역시 편집자라는 직업에 맞게 웹툰과 웹 소설을 즐겨 찾아보는 것입니다.,45, 저의 취미 역시 편집자라는 직업에 맞게 웹툰과 웹소서를 즐겨 찾아보는 것입니다.,0.06060606060606061
170,170,8fc69be5cd16b781748d8ee27cbda7a5.wav,새벽녘 썰물이 지나간 자리에 굴 밭이 모습을 드러냈다.,30, 새벽력 설물이 지나간 자리에 굴바치 목습을 드러냈다.,0.22727272727272727
171,171,1892d34bbeda3ed8e3747f83cbb3d6ab.wav,제가 요즘 해외로 나가서 공부 또는 경험을 하고 싶은데 당신은 해외로 나가고 싶다면 어떤 나라를 가고 싶나요?,61, 제가 요즘 해외로 나가서 공부 또는 경험을 하고 싶은데 당신은 해외로 나가고 싶다면 어떤 나라를 가고 싶나요?,0.0
172,172,ec5b4fa2682c924174064894ab468bbb.wav,곧 빼빼로 데이이기 때문에 빼빼로 만들기를 준비했습니다.,31, 곧 뺏바로 돼이기 때문에 뺏바로 만들기를 준비했습니다.,0.25
173,173,3be27d9b9a39ca1237a30e66435bd870.wav,저는 하얏트 예약을 진행 중 예전 계정 패스워드를 분실하여 새로운 계정을 만들었습니다.,48, 저는 하얗트 예약을 진행 중 예전 계정 패스워드를 분시라요. 새로운 계정을 만들었습니다.,0.1111111111111111
174,174,24ebdca25deb187dc9ac66f25a09d24f.wav,깎으려고 꾀를 내봤자 나는 오늘 한 푼도 깎아줄 수 없어요.,33, 깍으려고 깨를 내봤자 나는 오늘 한 품도 깎아줄 수 없어요,0.13043478260869565
175,175,dceea5587301b6ae2cfe6e2e5d22214b.wav,저는 잘 모르겠는데 넋 놓으면 그렇다고 하더라고요.,28, 저는 잘 모르겠는데 넉넉하면 그렇다고 하더라고요,0.14285714285714285
176,176,17f7d87c923e5b457294143c3372c2bf.wav,앉아있던 분이 시간을 충전하셔서 한 분은 앞자리에 떨어져 앉아야 할 거 같아요.요.,46, 앉아있던 분이 시간을 충전하셔서 한분은 앞자리에 떨어져 앉아야 할 것 같아요.,0.06060606060606061
177,177,16aefcae1b2da295b5de867788b80c9c.wav,그리고 나는 기간의 범위도 넓은데 이 넓은 범위 중에 구체적으로 어떤 역사적 일 들을 다루어야 할지도 모르겠습니다.,64, 그리고 나는 기간의 범위도 넓은데 이 넓은 범위 중에서 구체적으로 어떤 역사적 일들을 다루어야 할지도 모르겠습니다.,0.020833333333333332
178,178,0e8ad81d71bafcf8a2ce12b4f251ec47.wav,문서가 너무 길다 보니 처음에 받았을 때 아주 세세하게 모든 걸 읽어보진 못하고 전체적으로 쭉 흝어보았어요.,60, 문서가 너무 길다 보니 처음에 받았을 때 아주 세세하게 모든 걸 읽어보진 못하고 전체적으로 쭉 쿨토보았어요.,0.045454545454545456
179,179,c7dbdddb9c8d804be6754cd969d4c248.wav,사업이 만약 망한다면 너는 오직 직장을 잃는 거지만 나는 내 모든 투자금액을 잃는 거예요.,50, 사업이 망한다면 너는 오직 직장을 잃는 거지만 나는 내 모든 투자금액을 잃는 거에요.,0.08333333333333333
180,180,773b33066afdf930f940f9a982f318a9.wav,엄마가 부엌에서 설거지하고 있었습니다.,21, 엄마가 부어께서 설거지하고 있었습니다.,0.11764705882352941
181,181,537ee539995711e9ef22e12769a810aa.wav,뽀로로 무빙 택배 놀이! 택배 배달부가 된 크롱! 근데 택배 상자 안에 들어 있는 것은?,49, 보러로 무빙 택배 놀이 택배 배달부가 된 그런 근데 택배 상자 안에 들어있는 것은,0.125
182,182,1a9dd58e8e649215a1e66a20bf613c7a.wav,그는 다른 관련 인물들도 얘기하지만 너 얘기를 제일 많이 해.,34, 그는 다른 관련 인물들도 얘기하지만 너 얘기를 제일 많이 해,0.0
183,183,df1ef29f687825b3ff02007878562c70.wav,제가 내야 할 몫은 얼마인 거죠?,18, 제가 내 알 목순 얼마인 거죠?,0.3333333333333333
184,184,bc1ce9a0b5e36711740a79537d8bdea1.wav,사물의 수동적인 운동은 현대 우리의 삶과 많이 닮아있습니다.,33, 사물의 수동적인 운동은 현대 우리의 삼과 많이 닮아있습니다.,0.04
185,185,389880ba5a0f6ace721c9a5f2152c4d7.wav,하나하나 훑어보다가 홀로 시절 역사가 주마등처럼 스쳐 지나갔다.,35, 하나하나 훈터보다가 홀로 시절 역사가 주많은처럼 스쳐 지나갔다.,0.14814814814814814
186,186,c4f4ba03e8b04d81af81d6e85203c205.wav,버스 기사가 여기에서 내리면 석가탑을 금방 찾아갈 수 있다고 했는데 전혀 못 찾겠어요.,48, 어스 기사가 여기에선 앨리면 석가탑을 금방 찾아갈 수 있다고 했는데 전혀 못 찾겠어요.,0.08571428571428572
